id,type,slug,alias_names,animagus,blood_status,boggart,born,died,eye_color,family_members,gender,hair_color,height,house,image,jobs,marital_status,name,nationality,patronus,romances,skin_color,species,titles,wands,weight,wiki,image_blob
cd475b2a-29a9-4ec0-9cbf-a7b17a20d148,character,akshay-khan,[],,,,20th century,,,"[""Zubeida Khan (possible relative)""]",Male,Light Brown,,,https://static.wikia.nocookie.net/harrypotter/images/0/09/Akshay_Khan_Indian_National_Quidditch_Team_Quidditch_Champions.png,"[""Chaser for the Indian National Quidditch team""]",,Akshay Khan,Indian,,[],,Human,"[""Chaser""]",[],,https://harrypotter.fandom.com/wiki/Akshay_Khan,
2e7d6b3d-4d6c-44b5-a086-fae4a0a62d57,character,alain-lacroix,[],,,,,,Green,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/4/49/Alain_Lacroix.png,"[""Beater for the French National Quidditch team""]",,Alain Lacroix,French,,[],White,Human,"[""Beater""]",[],,https://harrypotter.fandom.com/wiki/Alain_Lacroix,
6a376267-c529-4d19-94fd-892ee7e864cc,character,alannis,[],,,,31 August 1985 or earlier,,Brown,[],Female,Blonde,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/d/d5/Alannis.jpg,[],,Alannis,British or Irish,,[],Light,Human,"[""Duelling Club Captain"", ""Ravenclaw House Champion""]","[""Unknown length, wood and core""]",,https://harrypotter.fandom.com/wiki/Alannis,
2a987dba-9715-4933-b284-d446f0e03ada,character,alannis-shepley,[],,,,31 August 1982 or earlier,,,[],Female,,,Ravenclaw,,[],,Alannis Shepley,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alannis_Shepley,
0b01e726-03a1-41d0-8d44-b5ad9692d4c6,character,alanza-alves,[],,Pure-blood or half-blood,,,,Light brown,"[""Grandmother"", ""Alves family""]",Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/8/8a/Alanza_Alves_HM8.png,[],,Alanza Alves,Brazilian,,[],Caramel,Human,[],[],,https://harrypotter.fandom.com/wiki/Alanza_Alves,
5859d85c-4450-40af-83b6-96b7fd7694e2,character,alanza-alves-s-cat,[],,,,In or before 1990,,Green,[],,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/7/79/Alanza_Alves%27s_Cat.png,[],,Alanza Alves's cat,,,[],,Cat,[],[],,https://harrypotter.fandom.com/wiki/Alanza_Alves's_cat,
781c1fba-ed05-4754-b209-23acaecc139e,character,alanza-alves-s-grandmother,[],,,,Before 1973,,,"[""Alanza Alves (granddaughter)"", ""Alves family""]",Female,,,,,[],,Alanza Alves's grandmother,Brazilian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alanza_Alves's_grandmother,
bff2a34c-56f4-4076-85b9-cde2341b4ca3,character,alasdair-maddock,[],,,,,,,[],Male,,,,,"[""Chaser for the Montrose Magpies (formerly)""]",,Alasdair Maddock,,,[],,Human,"[""Chaser (formerly)""]",[],,https://harrypotter.fandom.com/wiki/Alasdair_Maddock,
9cc5baa9-2f9d-4b6a-bea2-a3581bcf8a3d,character,alastair,[],,,,Pre 1991,,Black,[],Male,Brown or black,,,,[],,Alastair,,,[],,Spider,[],[],,https://harrypotter.fandom.com/wiki/Alastair,
7ba842e4-b920-49b3-aee6-3684b1fa14dc,character,alastor-gumboil,[],,,,Before 1982,,,[],Male,,,,,"[""Hit Wizard""]",,Alastor Gumboil,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alastor_Gumboil,
9c682e4a-0dd4-4abe-a6a4-b2ba6f2f5e2c,character,alastor-moody,"[""Mad-Eye Moody""]",,Pure-blood,Lord Voldemort,Before 1959,"27 July 1997 (aged at least 38), South England, Great Britain","One dark, one electric blue","[""Father †"", ""Mother †""]",Male,Grey,6'2',Unknown,https://static.wikia.nocookie.net/harrypotter/images/4/4d/MoodyProfile.png,"[""Auror (Retired)""]",Single,Alastor Moody,British or Irish,Non-corporeal,[],,Human,[],"[""Unknown length, wood and core""]",183 lbs,https://harrypotter.fandom.com/wiki/Alastor_Moody,
faeb1404-d529-4253-847a-9e787e826115,character,albanian-peasant,[],,Muggle,,,After 1946,,[],,,,,,[],,Albanian peasant,Albanian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albanian_peasant,
35b7b358-e7c2-45ad-ba57-f39c7995c41f,character,alberic-grunnion,[],,,,1803,1882 (aged 78–79),,[],Male,White,,,https://static.wikia.nocookie.net/harrypotter/images/6/64/Alberic_Grunnion_HM.png,"[""Inventor""]",,Alberic Grunnion,British,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Alberic_Grunnion,
954f0fca-202d-4d12-b40e-4873c2c490da,character,albert,[],,,,"On or prior to 31 August 1981,",,,"[""Marilyn (possibly)"", ""Arthur (possibly)""]",Male,Blond,,Hufflepuff,,[],,Albert,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert,
adc10ed0-0de1-430d-b4e9-086e18dc0e48,character,albert-no-maj,[],,No-Maj,,Before 1932,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/1/1c/Albert_%28No-Maj%29_SOD.jpeg,"[""Employee at Kowalski Quality Baked Goods""]",,Albert,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_(No-Maj),
3c18a721-84c8-4f67-9e00-ee9a879f241d,character,alberta-toothill,[],,,,"1391, England",1483 (aged 91–92),Blue,[],Female,Grey (formerly ginger),,,https://static.wikia.nocookie.net/harrypotter/images/6/63/Alberta_Toothill.jpg,"[""Professional Duellist""]",,Alberta Toothill,English,,[],White,Human,"[""Duelling Champion""]",[],,https://harrypotter.fandom.com/wiki/Alberta_Toothill,
a0b684e9-c047-4895-813e-40e6849e0627,character,albert-bellchant,[],,Pure-blood or half-blood,,,,,"[""Astor Bellchant (father)"", ""Bellchant family""]",Male,,,,,[],,Albert Bellchant,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Bellchant,
49e33c2d-a4a7-43c3-bbe5-dcdb687928b5,character,albert-boot,[],,Pure-blood or half-blood,,Before 1730,,,"[""Boot family""]",Male,,,,,"[""British Minister for Magic (1747–1752)""]",,Albert Boot,,,[],,Human,"[""Minister for Magic""]",[],,https://harrypotter.fandom.com/wiki/Albert_Boot,
fb60deab-3027-4bae-9bac-a5db2ed9e70a,character,albert-einstein,[],,Muggle,,14 March 1879,18 April 1955,,[],Male,,,,,"[""Theoretical physicist""]",,Albert Einstein,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Einstein,
9dc7cc46-5b9d-427d-ac5d-17be010b99a5,character,albert-stump,[],,,,1662,After 1700,,"[""Google Stump (possibly)"", ""Grogan Stump (possible descendant)"", ""Tobias Stump (possible descendant)"", ""Stump family""]",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/f/fa/AlbertGibberingStump2.jpg,[],,Albert Gibbering Stump,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Stump,
d017de59-c1ac-4ba3-82d7-3039274d08ed,character,albert-jorkins,[],,,,Before 1981,,,"[""Primrose Jorkins (wife)"", ""Grimwold Jorkins (son)"", ""Granville Jorkins (son)"", ""Griselda Jorkins (daughter)"", ""Bertha Jorkins (possibly)"", ""Stamford Jorkins (possibly)"", ""Jorkins family""]",Male,,,,,[],Married,Albert Jorkins,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Jorkins,
11bb2de8-635d-4f96-a6d7-03b776bfec59,character,albert-mccausland,[],,No-Maj,,,,,[],Male,,,,,"[""President of Steen National Bank""]",,Albert L. McCausland,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_McCausland,
dcec944a-a599-49d4-b882-41c4094f75de,character,alberto-macellarius,"[""The Rat""]",,,,,,,[],Male,Bald,,,https://static.wikia.nocookie.net/harrypotter/images/1/1f/AlbertoMacellarius.jpg,"[""Con artist""]",,Alberto Macellarius,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alberto_Macellarius,
2e3cc87b-fcd1-41df-93d9-555e65831f93,character,albert-perschky,[],,,,,,,[],Male,Bald,,,https://static.wikia.nocookie.net/harrypotter/images/d/dc/Albert_V_Perschky.png,"[""Apparition Examiner""]",,Albert Perschky,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Perschky,
a451c129-760c-42bb-8ee5-6a9eccb7fc92,character,albert-runcorn,[],,Pure-blood or half-blood,,Before 1980,,,"[""Runcorn (possibly)"", ""Runcorn family""]",Male,Black,Over 6',,https://static.wikia.nocookie.net/harrypotter/images/1/11/Albert_Runcorn.png,"[""British Ministry of Magic official""]",,Albert Runcorn,,Non-corporeal,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Runcorn,
01272918-03a3-40ea-8836-671c5014fd7b,character,albert-sallow,[],,Pure-blood or half-blood,,,,,"[""Solomon Sallow (possible relative) †"", ""Sallow siblings' parents (possible relatives) †"", ""Anne Sallow (possible relative)"", ""Sebastian Sallow (possible relative)"", ""Sallow family""]",Male,,,,,"[""Unspeakable""]",,Albert Sallow,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Sallow,
0ce6e5b7-1d7d-4eca-b3ea-3972228a4384,character,albert-tillyman,[],,,,,1875,,"[""Violet Tillyman (wife)"", ""Mother-in-law""]",Male,,,,,[],Estranged,Albert Tillyman,,,"[""Violet Tillyman (formerly)""]",,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Tillyman,
3070fff5-3c50-410b-b556-b7ef9b111fbd,character,albie-weekes,[],,,,Before 1890,,Brown,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/9/95/Albie_Weekes.png,"[""Broom vendor at Spintwitches Sporting Needs""]",,Albie Weekes,British,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Albie_Weekes,
569bc61a-127c-4c68-a1f9-38886e16025c,character,albie-weekes-s-friend,[],,,,,,,[],,,,,,"[""Shop owner""]",,Albie Weekes's friend,Italian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albie_Weekes's_friend,
b586b757-7e42-4745-b52c-0a7ebe07c325,character,albino-peacock,[],,,,Pre 1997,,Black,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/3/34/Albino_Peacock_at_Malfoy_Manor_PAS.png,[],,Albino peacock,,,[],,Peacock,[],[],,https://harrypotter.fandom.com/wiki/Albino_peacock,
2a133c34-a85b-49a7-9b65-1b03ade53ed7,character,albus-dumbledore-s-great-great-grandfather-s-phoenix,[],,,,,Immortal,Black,[],,,,,,[],,Albus Dumbledore's great-great-grandfather's phoenix,,,[],,Phoenix,[],[],,https://harrypotter.fandom.com/wiki/Albus_Dumbledore's_great-great-grandfather's_phoenix,
51bdb221-8b63-4a6b-8746-7b147ffbcd95,character,albus-dumbledore,[],,Half-blood,"The corpse of his sister, Ariana","Between 16 and 31 August 1881, Mould-on-the-Wold, England, Great Britain","30 June 1997 (aged 115), Astronomy Tower, Hogwarts Castle, Highlands, Scotland, Great Britain",Blue,"[""Percival Dumbledore (father) †"", ""Kendra Dumbledore (mother) †"", ""Aberforth Dumbledore (younger brother)"", ""Ariana Dumbledore (younger sister) †"", ""Aurelius Dumbledore (biological nephew)"", ""Honoria (aunt)"", ""Dumbledore family""]",Male,"Auburn (originally), Silver",5'11',Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/7/75/Albus_Dumbledore_%28HBPF_promo%29.jpg,"[""Professor of Defence Against the Dark Arts at Hogwarts (1910s-post 1927)"", ""Columnist for Transfiguration Today (1926–?)"", ""Professor of Transfiguration at Hogwarts (pre 1942-pre 1971)"", ""Head of Transfiguration department (?-pre 1955)"", ""Headmaster of Hogwarts (pre 1971–1997)"", ""Supreme Mugwump of the International Confederation of Wizards (?–1995)""]",Single,Albus Percival Wulfric Brian Dumbledore,English,Phoenix,"[""Gellert Grindelwald (ex-lover) †""]",Fair,Human,"[""Prefect"", ""Head Boy"", ""Professor"", ""Head of Transfiguration (formerly)"", ""Headmaster"", ""Grand Sorcerer"", ""Supreme Mugwump (formerly)"", ""Chief Warlock""]","[""Unknown length, wood and core (formerly)"", ""15', Elder, Thestral tail hair core""]","175 lbs (formerly; 1932), 168 lbs (1997)",https://harrypotter.fandom.com/wiki/Albus_Dumbledore,
214f53e2-5bb1-40ee-9273-0899297a90f1,character,albus-potter-s-ferret,[],,,,2017 or earlier,,,[],,Grey and black,,,https://static.wikia.nocookie.net/harrypotter/images/0/04/Ferret.jpg,[],,Albus Potter's ferret,,,[],,Ferret,[],[],,https://harrypotter.fandom.com/wiki/Albus_Potter's_ferret,
a7a08adb-bc87-46cb-b7ca-999c9bb4d34f,character,albus-potter-s-owl,[],,,,Before 2017,,,[],,,,,,[],,Albus Potter's owl,,,[],,Owl,[],[],,https://harrypotter.fandom.com/wiki/Albus_Potter's_owl,
68482128-ee31-4544-aeee-489a8fe15ecc,character,albus-potter,"[""Al (by Harry Potter)"", ""Slytherin Squib (by Karl Jenkins)"", ""Ronald Weasley (under disguise of Polyjuice Potion)""]",,Half-blood,,Between 1 September 2005 and 31 August 2006,,Bright green,"[""Harry Potter (father)"", ""Ginevra Potter (née Weasley) (mother)"", ""James Potter (II) (older brother)"", ""Lily Potter (II) (younger sister)"", ""William Weasley (maternal uncle)"", ""Charles Weasley (maternal uncle)"", ""Percy Weasley (maternal uncle)"", ""Fred Weasley (maternal uncle) †"", ""George Weasley (maternal uncle)"", ""Ronald Weasley (maternal uncle)"", ""Fleur Weasley (née Delacour) (maternal aunt by marriage)"", ""Audrey Weasley (maternal aunt by marriage)"", ""Angelina Weasley (née Johnson) (maternal aunt by marriage)"", ""Hermione Granger (maternal aunt by marriage)"", ""Padma Patil (maternal aunt by marriage in alternate timeline)"", ""Victoire Weasley (maternal first cousin)"", ""Dominique Weasley (maternal first cousin)"", ""Louis Weasley (maternal first cousin)"", ""Molly Weasley (II) (maternal first cousin)"", ""Lucy Weasley (maternal first cousin)"", ""Fred Weasley (II) (maternal first cousin)"", ""Roxanne Weasley (maternal first cousin)"", ""Rose Granger-Weasley (maternal first cousin)"", ""Hugo Granger-Weasley (maternal first cousin)"", ""Panju Weasley (maternal first cousin in alternate timeline)"", ""James Potter (I) (paternal grandfather) †"", ""Lily Potter (I) (née Evans) (paternal grandmother) †"", ""Arthur Weasley (maternal grandfather)"", ""Molly Weasley (née Prewett) (maternal grandmother)"", ""Linfred of Stinchcombe (paternal ancestor) †"", ""Ignotus Peverell (paternal ancestor) †"", ""Paternal ancestor †"", ""Hardwin Potter (paternal ancestor) †"", ""Iolanthe Potter (née Peverell) (paternal ancestor) †"", ""Charlus Potter (possible paternal relative) †"", ""Possible paternal relative †"", ""Potter family (paternal family)"", ""Weasley family (maternal family)""]",Male,Jet-black,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/3/33/AlbusPotter.jpeg,[],Single,Albus Severus Potter,English,,[],Light,Human,[],"[""Unknown length, Cherry and core""]",,https://harrypotter.fandom.com/wiki/Albus_Potter,
f34255d5-e514-4a45-949f-fddcaebc3163,character,arkie-alderton-s-alleged-son,[],,Muggle-born or half-blood,,,,,"[""Arkie Alderton (claimed father)"", ""William Alderton (possibly)"", ""Alderton (possibly)"", ""Archibald Alderton (possibly)""]",Male,,,,,[],,Alderton,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Arkie_Alderton's_alleged_son,
34202489-b2a0-4bd1-975e-691cd7d4728f,character,alderton,[],,"Muggle-born (as determined by the Muggle-Born Registration Commission), Half-blood (claimed)",,,,,"[""William Alderton (claimed father)"", ""Arkie Alderton (possible relative)"", ""Alderton (possible relative)"", ""Archibald Alderton (possible relative)"", ""Alderton family""]",Male,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/d/da/Alderton.jpg,[],,Alderton,British,,[],Pale,Human,[],[],,https://harrypotter.fandom.com/wiki/Alderton,
c323c338-50f4-4d1a-89d4-a3b440e4792a,character,alecto-carrow,[],,Pure-blood or half-blood,,"Before 1981, Great Britain",,,"[""Amycus Carrow (brother)"", ""Carrow (possible relative)"", ""Flora Carrow (possible relative)"", ""Hestia Carrow (possible relative)"", ""Carrow family""]",Female,,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/2/25/Alecto-DH2.jpg,"[""Professor of Muggle Studies at Hogwarts (1997—1998)"", ""Deputy Headmistress at Hogwarts (1997—1998)""]",,Alecto Carrow,British or Irish,None,[],,Human,"[""Professor""]","[""Unknown length, wood and core materials""]",,https://harrypotter.fandom.com/wiki/Alecto_Carrow,
2113b113-b486-4e10-876e-a488d58b0a0c,character,alec-webb,[],,Muggle,,,,,[],Male,,,,,"[""Concert director""]",,Alec Webb,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alec_Webb,
99b411ea-6901-44bd-8e0a-2134c4e4c17e,character,alejandra-alonso,[],,,,After 1976,,,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/f/fc/Alejandra_Alonso.png,"[""Chaser for the Brazilian National Quidditch team""]",,Alejandra Alonso,Brazilian,,[],,Human,"[""Chaser""]",[],,https://harrypotter.fandom.com/wiki/Alejandra_Alonso,
7114937f-28e3-46e8-9e54-e3e980f45344,character,alexander-pope,[],,Muggle,,"21 May, 1688","30 May, 1744 (aged 56)",,[],Male,,,,,"[""Poet""]",,Alexander Pope,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexander_Pope,
bac83783-a065-429c-b8b2-99ac10e5d1df,character,alexander-william,[],,,,,,,[],Male,,,Gryffindor,,[],,Alexander William,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexander_William,
243535b2-34c2-498a-85d9-a239f5fe74b2,character,alexandra-ricketts,[],,,,Before 1890,,Brown,[],Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/2/22/Alexandra_Ricketts.jpeg,[],,Alexandra Ricketts,Scottish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexandra_Ricketts,
f92e5d6f-3f07-4172-9899-cdf05657d5cf,character,alexandra-rokonski,[],,,,,,,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/6/66/Alexandra_Rokonski.jpg,[],,Alexandra Rokonski,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexandra_Rokonski,
53bf51a0-dd5d-446b-a548-133420443d85,character,alexandra-s-troll,[],,,,1890 or earlier,1890–1891 school year,Yellow,[],,,,,https://static.wikia.nocookie.net/harrypotter/images/2/28/Alexandra_Ricketts%27s_troll.webp,[],,Alexandra's Troll,,,[],Grey,Troll,[],[],,https://harrypotter.fandom.com/wiki/Alexandra's_Troll,
17ac0809-924b-4728-99e1-079c7f8338a9,character,alexandra-walker,[],,,,,,,"[""Walker (possibly)""]",Female,,,,,[],,Alexandra Walker,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexandra_Walker,
8ef32a2e-2490-4bda-9b64-1436946aef45,character,alexei-levski,[],,,,"Before 1977, Bulgaria (possibly)",,Green,"[""Bogomil Levski (son)"", ""Levski family""]",Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/2/2c/Alexei_Levski.png,"[""Chaser for the Bulgarian National Quidditch team (formerly)""]",,Alexei Levski,Bulgarian,,[],White,Human,"[""Chaser""]",[],,https://harrypotter.fandom.com/wiki/Alexei_Levski,
8e5a7de7-24ce-41e3-a114-3f668d460301,character,alexia-walkin-black,[],,Pure-blood,,1800s-1810s (possibly),Before 1996,,"[""House of Black""]",Female,,,Slytherin (possibly),https://static.wikia.nocookie.net/harrypotter/images/5/52/Alexia_Walkin_Black.jpg,[],Single,Alexia Walkin Black,,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexia_Walkin_Black,
67c2be1d-5cc7-4b99-9f77-151e1af63bd2,character,alexii-waskingti,[],,Pure-blood or Half-blood,,,,,[],Male,,,,,[],,Alexii Waskingti,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexii_Waskingti,
3c58c509-cfa1-4f90-916f-f81cbb78691d,character,alexis-marie,[],,,,,,,"[""Gianna Marie (possibly)""]",Female,,,Gryffindor,,[],,Alexis Marie,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexis_Marie,
f6292adf-b743-449c-b17f-76573ac3f272,character,alex-sykes-ii,[],,,,31 August 1985 or earlier,,,"[""Jocunda Sykes (possibly)"", ""Alex Sykes (I) (possibly)"", ""Sykes family""]",Male,,,Slytherin,,[],,Alex Sykes,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alex_Sykes_(II),
bcd44ef8-ca62-4a51-aea2-8c894201a4de,character,alex-sykes-i,[],,,,Between 1 September 1975 and 31 August 1978,,,"[""Alex Sykes (II) (possibly)"", ""Jocunda Sykes (possibly)"", ""Sykes family""]",Male,,,,,[],,Alex Sykes,British or Irish,,[],,Human,"[""Prefect""]",[],,https://harrypotter.fandom.com/wiki/Alex_Sykes_(I),
b98b694c-f5a6-4043-96c5-c2b0d2a8ebb6,character,alex-wednesbury,[],,,,31 August 1982 or earlier,,Green,[],Male,Blond,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/0/04/Alex_Wednesbury.png,[],,Alex Wednesbury,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Alex_Wednesbury,
809857c2-5e30-4124-977c-a07d49a003f4,character,alfred,[],,,,Between 1926 and 1927,,Greenish blue,[],Male,Brown and white,,,https://static.wikia.nocookie.net/harrypotter/images/8/89/Alfred.jpg,[],,Alfred,,,[],,Niffler,[],[],,https://harrypotter.fandom.com/wiki/Alfred,
cd01e042-3cf0-4968-a9a7-46edd903fcc3,character,alfred-cattermole,[],,Half-blood or Squib,,c. Between 1987 and 1994 (possibly),,,"[""Reginald Cattermole (father)"", ""Mary Cattermole (mother)"", ""Maisie Cattermole (sister)"", ""Ellie Cattermole (sister)"", ""Paternal grandfather"", ""Maternal grandfather"", ""Maternal grandmother"", ""Cattermole family""]",Male,,,,,[],,Alfred Cattermole,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alfred_Cattermole,
8f0125b9-8afa-4853-b90f-c6aff5228c41,character,alfred-lawley,[],,,,,,,[],Male,,,,,"[""Herbologist""]",,Alfred Lawley,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alfred_Lawley,
